Time,Transfer,Bitrate,Retr,Cwnd
2207.00,5.00,41.9,0,MBytes
2208.00,5.12,43.0,0,MBytes
2209.00,5.00,41.9,0,MBytes
2210.00,5.12,43.0,0,MBytes
2211.00,5.00,41.9,0,MBytes
2212.00,5.00,41.9,0,MBytes
2213.00,5.12,43.0,0,MBytes
2214.00,5.00,41.9,0,MBytes
2215.00,5.12,43.0,0,MBytes
2216.00,5.00,41.9,0,MBytes
2217.00,5.12,43.0,0,MBytes
2218.00,5.00,41.9,0,MBytes
2219.00,5.00,41.9,0,MBytes
2220.00,5.12,43.0,0,MBytes
2221.00,5.00,41.9,0,MBytes
2222.00,5.12,43.0,0,MBytes
2223.00,5.00,41.9,0,MBytes
2224.00,5.00,41.9,0,MBytes
2225.00,5.12,43.0,0,MBytes
2226.00,5.00,41.9,0,MBytes
2227.00,5.12,43.0,0,MBytes
2228.00,5.00,41.9,0,MBytes
2229.00,5.00,41.9,0,MBytes
2230.00,5.12,43.0,0,MBytes
2231.00,5.00,41.9,0,MBytes
2232.00,5.12,43.0,0,MBytes
2233.00,5.00,41.9,0,MBytes
2234.00,5.12,43.0,0,MBytes
2235.00,5.00,41.9,0,MBytes
2236.00,5.12,43.0,0,MBytes
2237.00,5.00,41.9,0,MBytes
2238.00,5.12,43.0,0,MBytes
2239.00,5.00,41.9,0,MBytes
2240.00,5.00,41.9,0,MBytes
2241.00,5.12,43.0,0,MBytes
2242.00,5.00,41.9,0,MBytes
2243.00,5.12,43.0,0,MBytes
2244.00,5.00,41.9,0,MBytes
2245.00,5.12,43.0,0,MBytes
2246.00,5.00,41.9,0,MBytes
2247.00,5.00,41.9,0,MBytes
2248.00,5.12,43.0,0,MBytes
2249.00,5.00,41.9,0,MBytes
2250.00,5.00,41.9,0,MBytes
2251.00,5.12,43.0,0,MBytes
2252.00,5.00,41.9,0,MBytes
2253.00,5.12,43.0,0,MBytes
2254.00,5.00,41.9,0,MBytes
2255.00,5.12,43.0,0,MBytes
2256.00,5.00,41.9,0,MBytes
2257.00,5.12,43.0,0,MBytes
2258.00,5.00,41.9,0,MBytes
2259.00,5.00,41.9,0,MBytes
2260.00,5.12,43.0,0,MBytes
2261.00,5.00,41.9,0,MBytes
2262.00,5.12,43.0,0,MBytes
2263.00,5.00,41.9,0,MBytes
2264.00,5.00,41.9,0,MBytes
2265.00,5.12,43.0,0,MBytes
2266.00,5.00,41.9,0,MBytes
2267.00,5.12,43.0,0,MBytes
2268.00,5.12,43.0,0,MBytes
2269.00,5.00,41.9,0,MBytes
2270.00,5.00,41.9,0,MBytes
2271.00,5.00,41.9,0,MBytes
2272.00,5.12,43.0,0,MBytes
2273.00,5.00,41.9,0,MBytes
2274.00,5.12,43.0,0,MBytes
2275.00,5.00,41.9,0,MBytes
2276.00,5.12,43.0,0,MBytes
2277.00,5.00,41.9,0,MBytes
2278.00,5.00,41.9,0,MBytes
2279.00,5.12,43.0,0,MBytes
2280.00,5.00,41.9,0,MBytes
2281.00,5.12,43.0,0,MBytes
2282.00,5.00,41.9,0,MBytes
2283.00,5.12,43.0,0,MBytes
2284.00,5.00,41.9,0,MBytes
2285.00,5.00,41.9,0,MBytes
2286.00,5.12,43.0,0,MBytes
2287.00,5.00,41.9,0,MBytes
2288.00,5.12,43.0,0,MBytes
2289.00,5.00,41.9,0,MBytes
2290.00,5.12,43.0,0,MBytes
2291.00,5.00,41.9,0,MBytes
2292.00,5.12,43.0,0,MBytes
2293.00,5.00,41.9,0,MBytes
2294.00,5.00,41.9,0,MBytes
2295.00,5.12,43.0,0,MBytes
2296.00,5.00,41.9,0,MBytes
2297.00,5.00,41.9,0,MBytes
2298.00,5.12,43.0,0,MBytes
2299.00,5.00,41.9,0,MBytes
2300.00,5.12,43.0,0,MBytes
2301.00,5.00,41.9,0,MBytes
2302.00,5.12,43.0,0,MBytes
2303.00,5.00,41.9,0,MBytes
2304.00,5.00,41.9,0,MBytes
2305.00,5.12,43.0,0,MBytes
2306.00,5.00,41.9,0,MBytes
2307.00,5.12,43.0,0,MBytes
2308.00,5.00,41.9,0,MBytes
2309.00,5.12,43.0,0,MBytes
2310.00,5.00,41.9,0,MBytes
2311.00,5.00,41.9,0,MBytes
2312.00,5.12,43.0,0,MBytes
2313.00,5.00,41.9,0,MBytes
2314.00,5.12,43.0,0,MBytes
2315.00,5.00,41.9,0,MBytes
2316.00,5.12,43.0,0,MBytes
2317.00,5.00,41.9,0,MBytes
2318.00,5.00,41.9,0,MBytes
2319.00,5.12,43.0,0,MBytes
2320.00,5.00,41.9,0,MBytes
2321.00,5.12,43.0,0,MBytes
2322.00,5.00,41.9,0,MBytes
2323.00,5.12,43.0,0,MBytes
2324.00,5.00,41.9,0,MBytes
2325.00,5.12,43.0,0,MBytes
2326.00,5.00,41.9,0,MBytes
2327.00,5.00,41.9,0,MBytes
2328.00,5.12,43.0,0,MBytes
2329.00,5.00,41.9,0,MBytes
2330.00,5.12,43.0,0,MBytes
2331.00,5.00,41.9,0,MBytes
2332.00,5.00,41.9,0,MBytes
2333.00,5.12,43.0,0,MBytes
2334.00,5.00,41.9,0,MBytes
2335.00,5.12,43.0,0,MBytes
2336.00,5.00,41.9,0,MBytes
2337.00,5.12,43.0,0,MBytes
2338.00,5.00,41.9,0,MBytes
2339.00,5.00,41.9,0,MBytes
2340.00,5.12,43.0,0,MBytes
2341.00,5.00,41.9,0,MBytes
2342.00,5.12,43.0,0,MBytes
2343.00,5.00,41.9,0,MBytes
2344.00,5.12,43.0,0,MBytes
2345.00,5.00,41.9,0,MBytes
2346.00,5.12,43.0,0,MBytes
2347.00,5.00,41.9,0,MBytes
2348.00,5.00,41.9,0,MBytes
2349.00,5.12,43.0,0,MBytes
2350.00,5.00,41.9,0,MBytes
2351.00,5.12,43.0,0,MBytes
2352.00,5.00,41.9,0,MBytes
2353.00,5.00,41.9,0,MBytes
2354.00,5.12,43.0,0,MBytes
2355.00,5.00,41.9,0,MBytes
2356.00,5.12,43.0,0,MBytes
2357.00,5.00,41.9,0,MBytes
2358.00,5.12,43.0,0,MBytes
2359.00,5.00,41.9,0,MBytes
2360.00,5.00,41.9,0,MBytes
2361.00,5.12,43.0,0,MBytes
2362.00,5.00,41.9,0,MBytes
2363.00,5.12,43.0,0,MBytes
2364.00,5.00,41.9,0,MBytes
2365.00,5.12,43.0,0,MBytes
2366.00,5.00,41.9,0,MBytes
2367.00,5.00,41.9,0,MBytes
2368.00,5.12,43.0,0,MBytes
2369.00,5.00,41.9,0,MBytes
2370.00,5.12,43.0,0,MBytes
2371.00,5.00,41.9,0,MBytes
2372.00,5.00,41.9,0,MBytes
2373.00,5.12,43.0,0,MBytes
2374.00,5.00,41.9,0,MBytes
2375.00,5.12,43.0,0,MBytes
2376.00,5.00,41.9,0,MBytes
2377.00,5.12,43.0,0,MBytes
2378.00,5.00,41.9,0,MBytes
2379.00,5.12,43.0,0,MBytes
2380.00,5.00,41.9,0,MBytes
2381.00,5.00,41.9,0,MBytes
2382.00,5.12,43.0,0,MBytes
2383.00,5.00,41.9,0,MBytes
2384.00,5.12,43.0,0,MBytes
2385.00,5.00,41.9,0,MBytes
2386.00,5.00,41.9,0,MBytes
2387.00,5.12,43.0,0,MBytes
2388.00,5.00,41.9,0,MBytes
2389.00,5.12,43.0,0,MBytes
2390.00,5.00,41.9,0,MBytes
2391.00,5.00,41.9,0,MBytes
2392.00,5.12,43.0,0,MBytes
2393.00,5.00,41.9,0,MBytes
2394.00,5.12,43.0,0,MBytes
2395.00,5.00,41.9,0,MBytes
2396.00,5.12,43.0,0,MBytes
2397.00,5.00,41.9,0,MBytes
2398.00,5.12,43.0,0,MBytes
2399.00,5.00,41.9,0,MBytes
2400.00,5.00,41.9,0,MBytes
2401.00,5.12,43.0,0,MBytes
2402.00,5.00,41.9,0,MBytes
2403.00,5.12,43.0,0,MBytes
2404.00,5.00,41.9,0,MBytes
2405.00,5.12,43.0,0,MBytes
2406.00,5.00,41.9,0,MBytes
2407.00,5.00,41.9,0,MBytes
2408.00,5.12,43.0,0,MBytes
2409.00,5.00,41.9,0,MBytes
2410.00,5.12,43.0,0,MBytes
2411.00,5.00,41.9,0,MBytes
2412.00,5.00,41.9,0,MBytes
2413.00,5.12,43.0,0,MBytes
2414.00,5.00,41.9,0,MBytes
2415.00,5.12,43.0,0,MBytes
2416.00,5.00,41.9,0,MBytes
2417.00,5.12,43.0,0,MBytes
2418.00,5.00,41.9,0,MBytes
2419.00,5.00,41.9,0,MBytes
2420.00,5.12,43.0,0,MBytes
2421.00,5.00,41.9,0,MBytes
2422.00,5.12,43.0,0,MBytes
2423.00,5.00,41.9,0,MBytes
2424.00,5.12,43.0,0,MBytes
2425.00,5.00,41.9,0,MBytes
2426.00,5.12,43.0,0,MBytes
2427.00,5.00,41.9,0,MBytes
2428.00,5.00,41.9,0,MBytes
2429.00,5.12,43.0,0,MBytes
2430.00,5.00,41.9,0,MBytes
2431.00,5.12,43.0,0,MBytes
2432.00,5.00,41.9,0,MBytes
2433.00,5.00,41.9,0,MBytes
2434.00,5.12,43.0,0,MBytes
2435.00,5.00,41.9,0,MBytes
2436.00,5.12,43.0,0,MBytes
2437.00,5.00,41.9,0,MBytes
2438.00,5.00,41.9,0,MBytes
2439.00,5.12,43.0,0,MBytes
2440.00,5.12,43.0,0,MBytes
2441.00,5.00,41.9,0,MBytes
2442.00,5.00,41.9,0,MBytes
2443.00,5.12,43.0,0,MBytes
2444.00,5.00,41.9,0,MBytes
2445.00,5.12,43.0,0,MBytes
2446.00,5.00,41.9,0,MBytes
2447.00,5.12,43.0,0,MBytes
2448.00,5.00,41.9,0,MBytes
2449.00,5.00,41.9,0,MBytes
2450.00,5.12,43.0,0,MBytes
2451.00,5.00,41.9,0,MBytes
2452.00,5.12,43.0,0,MBytes
2453.00,5.00,41.9,0,MBytes
2454.00,5.12,43.0,0,MBytes
2455.00,5.00,41.9,0,MBytes
2456.00,5.00,41.9,0,MBytes
2457.00,5.12,43.0,0,MBytes
2458.00,5.00,41.9,0,MBytes
2459.00,5.12,43.0,0,MBytes
2460.00,5.00,41.9,0,MBytes
2461.00,5.00,41.9,0,MBytes
2462.00,5.12,43.0,0,MBytes
2463.00,5.00,41.9,0,MBytes
2464.00,5.12,43.0,0,MBytes
2465.00,5.00,41.9,0,MBytes
2466.00,5.12,43.0,0,MBytes
2467.00,5.00,41.9,0,MBytes
2468.00,5.00,41.9,0,MBytes
2469.00,5.12,43.0,0,MBytes
2470.00,5.00,41.9,0,MBytes
2471.00,5.12,43.0,0,MBytes
2472.00,5.00,41.9,0,MBytes
2473.00,5.00,41.9,0,MBytes
2474.00,5.12,43.0,0,MBytes
2475.00,5.00,41.9,0,MBytes
2476.00,5.12,43.0,0,MBytes
2477.00,5.00,41.9,0,MBytes
2478.00,5.00,41.9,0,MBytes
2479.00,5.12,43.0,0,MBytes
2480.00,5.00,41.9,0,MBytes
2481.00,5.12,43.0,0,MBytes
2482.00,5.00,41.9,0,MBytes
2483.00,5.12,43.0,0,MBytes
2484.00,5.00,41.9,0,MBytes
2485.00,5.00,41.9,0,MBytes
2486.00,5.12,43.0,0,MBytes
2487.00,5.00,41.9,0,MBytes
2488.00,5.12,43.0,0,MBytes
2489.00,5.00,41.9,0,MBytes
2490.00,5.12,43.0,0,MBytes
2491.00,5.00,41.9,0,MBytes
2492.00,5.12,43.0,0,MBytes
2493.00,5.00,41.9,0,MBytes
2494.00,5.12,43.0,0,MBytes
2495.00,5.00,41.9,0,MBytes
2496.00,5.00,41.9,0,MBytes
2497.00,5.12,43.0,0,MBytes
2498.00,5.00,41.9,0,MBytes
2499.00,5.00,41.9,0,MBytes
2500.00,5.12,43.0,0,MBytes
2501.00,5.12,43.0,0,MBytes
2502.00,5.00,41.9,0,MBytes
2503.00,5.00,41.9,0,MBytes
2504.00,5.12,43.0,0,MBytes
2505.00,5.00,41.9,0,MBytes
2506.00,5.00,41.9,0,MBytes
2507.00,5.12,43.0,0,MBytes
2508.00,5.00,41.9,0,MBytes
2509.00,5.12,43.0,0,MBytes
2510.00,5.00,41.9,0,MBytes
2511.00,5.12,43.0,0,MBytes
2512.00,5.00,41.9,0,MBytes
2513.00,5.12,43.0,0,MBytes
2514.00,5.00,41.9,0,MBytes
2515.00,5.00,41.9,0,MBytes
2516.00,5.12,43.0,0,MBytes
2517.00,5.00,41.9,0,MBytes
2518.00,5.12,43.0,0,MBytes
2519.00,5.00,41.9,0,MBytes
2520.00,5.00,41.9,0,MBytes
2521.00,5.12,43.0,0,MBytes
2522.00,5.00,41.9,0,MBytes
2523.00,5.12,43.0,0,MBytes
2524.00,5.00,41.9,0,MBytes
2525.00,5.12,43.0,0,MBytes
2526.00,5.00,41.9,0,MBytes
2527.00,5.00,41.9,0,MBytes
2528.00,5.12,43.0,0,MBytes
2529.00,5.00,41.9,0,MBytes
2530.00,5.12,43.0,0,MBytes
2531.00,5.00,41.9,0,MBytes
2532.00,5.12,43.0,0,MBytes
2533.00,5.00,41.9,0,MBytes
2534.00,5.00,41.9,0,MBytes
2535.00,5.12,43.0,0,MBytes
2536.00,5.00,41.9,0,MBytes
2537.00,5.12,43.0,0,MBytes
2538.00,5.00,41.9,0,MBytes
2539.00,5.00,41.9,0,MBytes
2540.00,5.12,43.0,0,MBytes
2541.00,5.00,41.9,0,MBytes
2542.00,5.12,43.0,0,MBytes
2543.00,5.00,41.9,0,MBytes
2544.00,5.12,43.0,0,MBytes
2545.00,5.00,41.9,0,MBytes
2546.00,5.12,43.0,0,MBytes
2547.00,5.00,41.9,0,MBytes
2548.00,5.00,41.9,0,MBytes
2549.00,5.12,43.0,0,MBytes
2550.00,5.00,41.9,0,MBytes
2551.00,5.12,43.0,0,MBytes
2552.00,5.00,41.9,0,MBytes
2553.00,5.12,43.0,0,MBytes
2554.00,5.00,41.9,0,MBytes
2555.00,5.00,41.9,0,MBytes
2556.00,5.12,43.0,0,MBytes
2557.00,5.00,41.9,0,MBytes
2558.00,5.12,43.0,0,MBytes
2559.00,5.00,41.9,0,MBytes
2560.00,5.12,43.0,0,MBytes
2561.00,5.00,41.9,0,MBytes
2562.00,5.00,41.9,0,MBytes
2563.00,5.12,43.0,0,MBytes
2564.00,5.00,41.9,0,MBytes
2565.00,5.00,41.9,0,MBytes
2566.00,5.12,43.0,0,MBytes
2567.00,5.00,41.9,0,MBytes
2568.00,5.12,43.0,0,MBytes
2569.00,5.00,41.9,0,MBytes
2570.00,5.12,43.0,0,MBytes
2571.00,5.00,41.9,0,MBytes
2572.00,5.00,41.9,0,MBytes
2573.00,5.12,43.0,0,MBytes
2574.00,5.12,43.0,0,MBytes
2575.00,5.00,41.9,0,MBytes
2576.00,5.00,41.9,0,MBytes
2577.00,5.12,43.0,0,MBytes
2578.00,5.00,41.9,0,MBytes
2579.00,5.00,41.9,0,MBytes
2580.00,5.12,43.0,0,MBytes
2581.00,5.00,41.9,0,MBytes
2582.00,5.12,43.0,0,MBytes
2583.00,5.00,41.9,0,MBytes
2584.00,5.12,43.0,0,MBytes
2585.00,5.00,41.9,0,MBytes
2586.00,5.00,41.9,0,MBytes
2587.00,5.12,43.0,0,MBytes
2588.00,5.00,41.9,0,MBytes
2589.00,5.12,43.0,0,MBytes
2590.00,5.00,41.9,0,MBytes
2591.00,5.12,43.0,0,MBytes
2592.00,5.00,41.9,0,MBytes
2593.00,5.00,41.9,0,MBytes
2594.00,5.12,43.0,0,MBytes
2595.00,5.00,41.9,0,MBytes
2596.00,5.12,43.0,0,MBytes
2597.00,5.00,41.9,0,MBytes
2598.00,5.12,43.0,0,MBytes
2599.00,5.00,41.9,0,MBytes
2600.00,5.00,41.9,0,MBytes
2601.00,5.12,43.0,0,MBytes
2602.00,5.00,41.9,0,MBytes
2603.00,5.12,43.0,0,MBytes
2604.00,5.00,41.9,0,MBytes
2605.00,5.00,41.9,0,MBytes
2606.00,5.12,43.0,0,MBytes
2607.00,5.00,41.9,0,MBytes
2608.00,5.12,43.0,0,MBytes
2609.00,5.00,41.9,0,MBytes
2610.00,5.00,41.9,0,MBytes
2611.00,5.12,43.0,0,MBytes
2612.00,5.00,41.9,0,MBytes
2613.00,5.12,43.0,0,MBytes
2614.00,5.00,41.9,0,MBytes
2615.00,5.12,43.0,0,MBytes
2616.00,5.00,41.9,0,MBytes
2617.00,5.00,41.9,0,MBytes
2618.00,5.12,43.0,0,MBytes
2619.00,5.00,41.9,0,MBytes
2620.00,5.12,43.0,0,MBytes
2621.00,5.00,41.9,0,MBytes
2622.00,5.00,41.9,0,MBytes
2623.00,5.12,43.0,0,MBytes
2624.00,5.00,41.9,0,MBytes
2625.00,5.12,43.0,0,MBytes
2626.00,5.00,41.9,0,MBytes
2627.00,5.12,43.0,0,MBytes
2628.00,5.00,41.9,0,MBytes
2629.00,5.00,41.9,0,MBytes
2630.00,5.12,43.0,0,MBytes
2631.00,5.00,41.9,0,MBytes
2632.00,5.12,43.0,0,MBytes
2633.00,5.00,41.9,0,MBytes
2634.00,5.00,41.9,0,MBytes
2635.00,5.12,43.0,0,MBytes
2636.00,5.00,41.9,0,MBytes
2637.00,5.12,43.0,0,MBytes
2638.00,5.00,41.9,0,MBytes
2639.00,5.00,41.9,0,MBytes
2640.00,5.12,43.0,0,MBytes
2641.00,5.00,41.9,0,MBytes
2642.00,5.12,43.0,0,MBytes
2643.00,5.00,41.9,0,MBytes
2644.00,5.12,43.0,0,MBytes
2645.00,5.00,41.9,0,MBytes
2646.00,5.00,41.9,0,MBytes
2647.00,5.12,43.0,0,MBytes
2648.00,5.00,41.9,0,MBytes
2649.00,5.12,43.0,0,MBytes
2650.00,5.00,41.9,0,MBytes
2651.00,5.12,43.0,0,MBytes
2652.00,5.00,41.9,0,MBytes
2653.00,5.12,43.0,0,MBytes
2654.00,5.00,41.9,0,MBytes
2655.00,5.12,43.0,0,MBytes
2656.00,5.00,41.9,0,MBytes
2657.00,5.00,41.9,0,MBytes
2658.00,5.00,41.9,0,MBytes
2659.00,5.12,43.0,0,MBytes
2660.00,5.00,41.9,0,MBytes
2661.00,5.12,43.0,0,MBytes
2662.00,5.00,41.9,0,MBytes
2663.00,5.00,41.9,0,MBytes
2664.00,5.12,43.0,0,MBytes
2665.00,5.00,41.9,0,MBytes
2666.00,5.12,43.0,0,MBytes
2667.00,5.00,41.9,0,MBytes
2668.00,5.00,41.9,0,MBytes
2669.00,5.12,43.0,0,MBytes
2670.00,5.00,41.9,0,MBytes
2671.00,5.12,43.0,0,MBytes
2672.00,5.00,41.9,0,MBytes
2673.00,5.12,43.0,0,MBytes
2674.00,5.00,41.9,0,MBytes
2675.00,5.00,41.9,0,MBytes
2676.00,5.12,43.0,0,MBytes
2677.00,5.00,41.9,0,MBytes
2678.00,5.12,43.0,0,MBytes
2679.00,5.00,41.9,0,MBytes
2680.00,5.00,41.9,0,MBytes
2681.00,5.12,43.0,0,MBytes
2682.00,5.00,41.9,0,MBytes
2683.00,5.12,43.0,0,MBytes
2684.00,5.00,41.9,0,MBytes
2685.00,5.12,43.0,0,MBytes
2686.00,5.00,41.9,0,MBytes
2687.00,5.00,41.9,0,MBytes
2688.00,5.12,43.0,0,MBytes
2689.00,5.00,41.9,0,MBytes
2690.00,5.12,43.0,0,MBytes
2691.00,5.00,41.9,0,MBytes
2692.00,5.00,41.9,0,MBytes
2693.00,5.12,43.0,0,MBytes
2694.00,5.00,41.9,0,MBytes
2695.00,5.12,43.0,0,MBytes
2696.00,5.00,41.9,0,MBytes
2697.00,5.12,43.0,0,MBytes
2698.00,5.00,41.9,0,MBytes
2699.00,5.12,43.0,0,MBytes
2700.00,5.00,41.9,0,MBytes
2701.00,5.00,41.9,0,MBytes
2702.00,5.12,43.0,0,MBytes
2703.00,5.00,41.9,0,MBytes
2704.00,5.12,43.0,0,MBytes
2705.00,5.00,41.9,0,MBytes
2706.00,5.12,43.0,0,MBytes
2707.00,5.00,41.9,0,MBytes
2708.00,5.00,41.9,0,MBytes
2709.00,5.12,43.0,0,MBytes
2710.00,5.00,41.9,0,MBytes
2711.00,5.12,43.0,0,MBytes
2712.00,5.00,41.9,0,MBytes
2713.00,5.12,43.0,0,MBytes
2714.00,5.00,41.9,0,MBytes
2715.00,5.00,41.9,0,MBytes
2716.00,5.12,43.0,0,MBytes
2717.00,5.00,41.9,0,MBytes
2718.00,5.12,43.0,0,MBytes
2719.00,5.00,41.9,0,MBytes
2720.00,5.12,43.0,0,MBytes
2721.00,5.00,41.9,0,MBytes
2722.00,5.00,41.9,0,MBytes
2723.00,5.12,43.0,0,MBytes
2724.00,5.00,41.9,0,MBytes
2725.00,5.00,41.9,0,MBytes
2726.00,5.12,43.0,0,MBytes
2727.00,5.00,41.9,0,MBytes
2728.00,5.12,43.0,0,MBytes
2729.00,5.00,41.9,0,MBytes
2730.00,5.12,43.0,0,MBytes
2731.00,5.00,41.9,0,MBytes
2732.00,5.12,43.0,0,MBytes
2733.00,5.00,41.9,0,MBytes
2734.00,5.00,41.9,0,MBytes
2735.00,5.12,43.0,0,MBytes
2736.00,5.00,41.9,0,MBytes
2737.00,5.12,43.0,0,MBytes
2738.00,5.00,41.9,0,MBytes
2739.00,5.00,41.9,0,MBytes
2740.00,5.12,43.0,0,MBytes
2741.00,5.00,41.9,0,MBytes
2742.00,5.12,43.0,0,MBytes
2743.00,5.00,41.9,0,MBytes
2744.00,5.12,43.0,0,MBytes
2745.00,5.00,41.9,0,MBytes
2746.00,5.00,41.9,0,MBytes
2747.00,5.12,43.0,0,MBytes
2748.00,5.00,41.9,0,MBytes
2749.00,5.12,43.0,0,MBytes
2750.00,5.00,41.9,0,MBytes
2751.00,5.00,41.9,0,MBytes
2752.00,5.12,43.0,0,MBytes
2753.00,5.12,43.0,0,MBytes
2754.00,5.00,41.9,0,MBytes
2755.00,5.00,41.9,0,MBytes
2756.00,5.12,43.0,0,MBytes
2757.00,5.00,41.9,0,MBytes
2758.00,5.12,43.0,0,MBytes
2759.00,5.00,41.9,0,MBytes
2760.00,5.00,41.9,0,MBytes
2761.00,5.12,43.0,0,MBytes
2762.00,5.00,41.9,0,MBytes
2763.00,5.12,43.0,0,MBytes
2764.00,5.00,41.9,0,MBytes
2765.00,5.00,41.9,0,MBytes
2766.00,5.12,43.0,0,MBytes
2767.00,5.00,42.0,0,MBytes
2768.00,5.12,43.0,0,MBytes
2769.00,5.00,41.9,0,MBytes
2770.00,5.12,43.0,0,MBytes
2771.00,5.00,41.9,0,MBytes
2772.00,5.00,41.9,0,MBytes
2773.00,5.12,43.0,0,MBytes
2774.00,5.00,41.9,0,MBytes
2775.00,5.12,43.0,0,MBytes
2776.00,5.00,42.0,0,MBytes
2777.00,5.12,43.0,0,MBytes
2778.00,5.00,41.9,0,MBytes
2779.00,5.00,41.9,0,MBytes
2780.00,5.12,43.0,0,MBytes
2781.00,5.00,41.9,0,MBytes
2782.00,5.12,43.0,0,MBytes
2783.00,5.00,41.9,0,MBytes
2784.00,5.12,43.0,0,MBytes
2785.00,5.00,41.9,0,MBytes
2786.00,5.00,41.9,0,MBytes
2787.00,5.12,43.0,0,MBytes
2788.00,5.00,41.9,0,MBytes
2789.00,5.12,43.0,0,MBytes
2790.00,5.00,41.9,0,MBytes
2791.00,5.00,41.9,0,MBytes
2792.00,5.12,43.0,0,MBytes
2793.00,5.00,41.9,0,MBytes
2794.00,5.12,43.0,0,MBytes
2795.00,5.00,41.9,0,MBytes
2796.00,5.12,43.0,0,MBytes
2797.00,5.00,41.9,0,MBytes
2798.00,5.00,41.9,0,MBytes
2799.00,5.12,43.0,0,MBytes
2800.00,5.00,41.9,0,MBytes
2801.00,5.12,43.0,0,MBytes
2802.00,5.00,41.9,0,MBytes
2803.00,5.12,43.0,0,MBytes
2804.00,5.00,41.9,0,MBytes
2805.00,5.00,41.9,0,MBytes
2806.00,5.12,43.0,0,MBytes
2807.00,5.00,41.9,0,MBytes
2808.00,5.12,43.0,0,MBytes
2809.00,5.00,41.9,0,MBytes
2810.00,5.12,43.0,0,MBytes
2811.00,5.00,41.9,0,MBytes
2812.00,5.12,43.0,0,MBytes
2813.00,5.00,41.9,0,MBytes
2814.00,5.00,41.9,0,MBytes
2815.00,5.12,43.0,0,MBytes
2816.00,5.00,41.9,0,MBytes
2817.00,5.12,43.0,0,MBytes
2818.00,5.00,41.9,0,MBytes
2819.00,5.12,43.0,0,MBytes
2820.00,5.00,41.9,0,MBytes
2821.00,5.00,41.9,0,MBytes
2822.00,5.12,43.0,0,MBytes
2823.00,5.00,41.9,0,MBytes
2824.00,5.12,43.0,0,MBytes
2825.00,5.00,41.9,0,MBytes
2826.00,5.12,43.0,0,MBytes
2827.00,5.00,41.9,0,MBytes
2828.00,5.12,43.0,0,MBytes
2829.00,5.00,41.9,0,MBytes
2830.00,5.00,41.9,0,MBytes
2831.00,5.12,43.0,0,MBytes
2832.00,5.00,41.9,0,MBytes
2833.00,5.00,41.9,0,MBytes
2834.00,5.12,43.0,0,MBytes
2835.00,5.00,41.9,0,MBytes
2836.00,5.12,43.0,0,MBytes
2837.00,5.00,41.9,0,MBytes
2838.00,5.12,43.0,0,MBytes
2839.00,5.00,41.9,0,MBytes
2840.00,5.00,41.9,0,MBytes
2841.00,5.12,43.0,0,MBytes
2842.00,5.00,41.9,0,MBytes
2843.00,5.12,43.0,0,MBytes
2844.00,5.00,41.9,0,MBytes
2845.00,5.00,41.9,0,MBytes
2846.00,5.12,43.0,0,MBytes
2847.00,5.00,41.9,0,MBytes
2848.00,5.12,43.0,0,MBytes
2849.00,5.00,41.9,0,MBytes
2850.00,5.12,43.0,0,MBytes
2851.00,5.00,41.9,0,MBytes
2852.00,5.00,41.9,0,MBytes
2853.00,5.12,43.0,0,MBytes
2854.00,5.00,41.9,0,MBytes
2855.00,5.12,43.0,0,MBytes
2856.00,5.00,41.9,0,MBytes
2857.00,5.12,43.0,0,MBytes
2858.00,5.00,41.9,0,MBytes
2859.00,5.12,43.0,0,MBytes
2860.00,5.00,41.9,0,MBytes
2861.00,5.00,41.9,0,MBytes
2862.00,5.12,43.0,0,MBytes
2863.00,5.00,41.9,0,MBytes
2864.00,5.12,43.0,0,MBytes
2865.00,5.00,41.9,0,MBytes
2866.00,5.12,43.0,0,MBytes
2867.00,5.00,41.9,0,MBytes
2868.00,5.00,41.9,0,MBytes
2869.00,5.12,43.0,0,MBytes
2870.00,5.00,41.9,0,MBytes
2871.00,5.12,43.0,0,MBytes
2872.00,5.00,41.9,0,MBytes
2873.00,5.12,43.0,0,MBytes
2874.00,5.00,41.9,0,MBytes
2875.00,5.12,43.0,0,MBytes
2876.00,5.00,41.9,0,MBytes
2877.00,5.12,43.0,0,MBytes
2878.00,5.00,41.9,0,MBytes
2879.00,5.00,41.9,0,MBytes
2880.00,5.00,41.9,0,MBytes
2881.00,5.12,43.0,0,MBytes
2882.00,5.00,41.9,0,MBytes
2883.00,5.12,43.0,0,MBytes
2884.00,5.00,41.9,0,MBytes
2885.00,5.12,43.0,0,MBytes
2886.00,5.00,41.9,0,MBytes
2887.00,5.12,43.0,0,MBytes
2888.00,5.00,41.9,0,MBytes
2889.00,5.12,43.0,0,MBytes
2890.00,5.00,41.9,0,MBytes
2891.00,5.00,41.9,0,MBytes
2892.00,5.12,43.0,0,MBytes
2893.00,5.00,41.9,0,MBytes
2894.00,5.12,43.0,0,MBytes
2895.00,5.00,41.9,0,MBytes
2896.00,5.12,43.0,0,MBytes
2897.00,5.00,41.9,0,MBytes
2898.00,5.00,41.9,0,MBytes
2899.00,5.12,43.0,0,MBytes
2900.00,5.00,41.9,0,MBytes
2901.00,5.12,43.0,0,MBytes
2902.00,5.00,41.9,0,MBytes
2903.00,5.12,43.0,0,MBytes
2904.00,5.00,41.9,0,MBytes
